dyadID,subjectID,pt_cond,emot_cond,exper,mainfeel_1_TEXT,mainfeel_2_TEXT,mainfeel_3_TEXT,expl,happy,symp,angry,compass,interest,disgust,mad,anxious,proud,down,worried,frust,sad,powerful,o_feel_1_TEXT,o_feel_2_TEXT,o_feel_3_TEXT,o_expl,thappy,tshock,hope,tangry,tselfanger,tinterest,tdisgust,tmad,tcurious,tafraid,tgrateful,tproud,tsurpr,tamused,tdown,tworried,tfrust,tsad,tembarrass,tguilty,tconfused,tpowerful,pleas,targag,othag,selfcirc,targpow,othpow,noonepow,sitcont,immoral,comm,o_pleas,o_selfag,o_otherag,o_sitag,o_selfpow,o_otherpow,o_noonepow,o_sitpow,o_immoral,o_comm,ssc,age,female,black,asian,latino,white,other,other_secify,mideast,natam,pacisl,mom_ed,dad_ed,expcomment,othernotes,noshow,inattention,metearly,suspicion,misunderstood,other,kneweachother,minorproblem,language
209,209-1,2,2,Brooklyn,Concerned,Disappointed,Cautious,This seems like an unfortunate situation. It appears Lewis was highly unethical; however; I feel that I must remain even-handed and skeptical. A possibility exists that Sam might in fact have been the one to have sent the information to the competitor company in an effort to sabotage Lewis. I would need more information to make an accurate assessment and verify if Sam's claims are true.,1,2,2,2,4,3,2,3,1,2,4,4,2,2,Indignant,Worried,Anxious,,1,2,1,5,1,4,3,5,2,3,1,1,2,1,2,4,5,2,3,1,2,1,1,2,4,2,2,4,1,2,4,2,1,1,5,1,1,5,1,1,5,2,17,21,0,0,1,0,0,0,,0,0,0,7,7,"It was clear that this participant was frustrated with the poor directions of the ""manager"" and had to ask multiple questions.  It seemed that he viewed himself more as the ""high power"" because of her poor directions (these were painfully poor directions).",,0,0,0,0,0,0,0,0,0
321,321-1,1,2,Bianca,frustrated,anxious ,trustworthy ,,1,2,4,2,5,4,3,5,1,2,5,5,1,3,furstrated,hurt,angry ,,1,4,1,5,2,2,5,5,4,5,1,1,5,1,4,4,5,2,1,2,5,1,1,3,2,2,2,2,1,1,4,4,1,3,5,2,1,3,1,1,5,3,20,18,1,1,0,0,0,0,,0,0,0,8,7,,,0,0,0,0,0,0,0,0,0
203,203-1,2,2,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203-2 (other participant) never showed up; cancelled study.,,1,0,0,0,0,0,0,0,0
203,203-2,1,2,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203-2 never showed up for study; canceled study.,,1,0,0,0,0,0,0,0,0
236,236-1,2,1,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participant never showed up,,1,0,0,0,0,0,0,0,0
236,236-2,1,1,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Participant never showed up,,1,0,0,0,0,0,0,0,0
240,240-2,2,1,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other participant never showed up,,1,0,0,0,0,0,0,0,0
240,240-1,1,1,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other participant never showed up,,1,0,0,0,0,0,0,0,0
241,241-2,2,2,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other participant never showed up,,1,0,0,0,0,0,0,0,0
241,241-1,1,2,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,participant never showed up,,1,0,0,0,0,0,0,0,0
