StartDate,EndDate,DyadID,SubjectID,pow_cond,emot_cond,experimenter,mainfeel_1,mainfeel_2,mainfeel_3,mainfeel_expl,happy,symp,angry,comp,interest,disgust,mad,anxious,proud,down,worried,frust,sad,powerful,ofeel_1,ofeel_2,ofeel_3,ofeel_expl,ohappy,oshocked,ohope,oangry,oselfanger,ointerest,odisgust,omad,ocurious,oafraid,ograteful,oproud,osurprise,oamused,odown,oworried,ofrust,osad,oembarrass,oguilty,oconfused,opowerful,pleas,targag,othag,sitag,targpow,othpow,noonepow,sitcont,immoral,comm,o_pleas,o_selfag,o_othag,o_sitag,o_selfpow,o_othpow,o_noonepow,o_sitcont,o_immoral,o_comm,ssc,age,female,black,asian,latino,white,mideast,natam,pacisl,other,other_specify,mom_ed,dad_ed,expcomment,prime_prob,suspicious,language,minorprob,metearly,personalize,inattention,samlie,kneweachother,hurry
9/29/15 14:14,9/29/15 15:01,265,265-1,2,2,Brooklyn,aggressive,jumping to conclusions,not work appropriate language,,1,2,2,2,3,1,2,1,1,1,2,2,1,1,frustrated,angry,irritated,,1,4,1,5,1,3,4,4,1,2,1,1,3,1,3,3,3,3,1,1,1,2,1,2,4,1,3,3,1,1,1,4,1,1,5,1,2,4,2,2,4,3,20,18,1,0,0,0,1,0,0,0,0,,8,8,Participant did not seem to know what the email was about.  I asked what it was about and she looked confused and grabbed the email read for a few seconds and then said that it was about someone stealing information for another company.,0,0,0,0,0,0,1,0,0,0
9/29/15 14:13,9/29/15 14:57,265,265-2,1,2,Brooklyn,sympathy ,annoyance,relating to Sam,I feel bad for Sam because he put in a lot of time and work and it won't be rewarded. ,1,4,1,4,1,2,3,2,1,1,2,3,2,1,Anger,Annoyance,Frusturation,He is so mad at the news he just received that he can't even keep calm. ,1,3,1,5,2,1,5,5,2,3,1,1,3,1,4,3,3,2,1,1,2,1,1,2,4,2,2,4,1,1,3,4,1,1,5,5,1,5,3,2,5,5,19,18,1,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
9/30/15 10:18,9/30/15 10:52,266,266-1,1,1,Bianca,concern,sympathy,sorry,,1,5,1,3,4,1,1,4,1,3,5,2,4,1,stress,worry,frustration,,1,3,2,2,2,3,1,2,3,4,2,1,4,1,5,5,4,5,4,4,3,2,1,1,1,5,2,2,5,5,1,1,1,4,3,3,3,3,3,3,1,1,21,19,1,0,0,0,1,0,0,0,0,,7,8,,0,0,0,0,0,0,0,0,0,0
9/30/15 10:16,9/30/15 10:57,266,266-2,2,1,Bianca,sadness,sympathy,confused,,1,4,1,1,2,1,1,1,1,3,2,1,2,2,worried,upset,lost,,1,3,3,1,1,1,1,3,1,4,1,1,2,1,4,5,4,4,1,1,4,1,1,2,1,5,3,1,3,5,1,1,1,2,1,4,4,2,1,3,1,2,18,18,0,0,0,1,0,0,0,0,0,,3,2,,0,0,0,0,0,0,0,0,0,0
9/30/15 10:52,9/30/15 11:52,267,267-1,1,1,Bianca,Sad,Anxious,Wanting to help ,I feel bad for the guy and then a little anxious because I know how I would be feeling in that situation. And then I wish I could help him mostly; but it's an email and I don't know him personally so these feelings are all only just in small amounts. ,2,4,1,3,3,1,2,3,1,3,2,3,3,1,Sadness,Panic,Scared,Sam seems to be feeling horrible. He is freaking out about losing the marketing project so he's in a panic trying to solve his problem; he is scared about what will happen if he cant; and he becomes more and more sad as his backup plans keep failing. ,1,4,1,3,2,1,2,4,1,5,1,1,3,1,4,5,4,4,2,2,3,1,1,2,1,4,2,1,4,4,1,1,1,1,1,5,2,1,5,4,1,1,19,18,0,0,0,0,1,0,0,0,0,,4,8,,0,0,0,0,0,0,0,0,0,0
9/30/15 10:57,9/30/15 11:45,267,267-2,2,1,Bianca,unproffessional,unorganized,Needs to think of solutions rather than complain,This person should have taken the initiative to back up the disk in other places.  Even disregarding this mistake; the email is completely unprofessional and this is not how someone should talk to a boss. While it is understandable that they are emotional that is not something they should be bringing to the workplace for something like this.,1,1,2,1,1,2,2,3,1,1,4,4,1,1,overwhelmed,stressed,anxious,-,1,4,1,1,4,1,1,2,1,5,1,1,4,1,4,4,4,4,4,4,2,1,1,4,1,3,4,2,1,1,2,3,1,4,1,3,1,1,3,3,3,2,21,19,1,0,0,1,0,0,0,0,0,,8,8,,0,0,0,0,0,0,0,0,0,0
9/30/15 13:02,9/30/15 13:46,268,268-1,2,2,Brooklyn,concern,betrayal,worry,One of my employees is having a difficult time handling his emotions; rightfully so because the suspicions he has are very bad if they are true; another employee has; apparently but not definitely; given company information to a competitor; which is bad for our own business prospects; and this set back may cause big problems for the marketing team if no resolution can be made quickly enough,1,3,2,2,3,2,2,3,1,2,3,4,2,1,anger,betrayal,worry,"He believes that his co-worker betrayed the company by leaking company information in order to further his career; and now he has to figure out what to do to to meet the due date for this project; a task which will probably entail a completely different ""slogan and other details"" because another company already uses the ones he had planned to present. These stressors are making him angry at the betraying coworker",1,3,1,3,1,2,3,5,1,3,1,1,3,1,2,3,4,2,2,1,3,1,1,1,5,1,1,2,2,2,3,2,1,1,5,1,1,4,1,3,5,1,16,18,1,0,0,0,1,0,1,0,0,,2,2,no comment,0,0,0,0,0,0,0,0,0,0
9/30/15 13:04,9/30/15 13:44,268,268-2,1,2,Brooklyn,Anger,Confusion,Betrayed,I fell angry and betrayed that Lewis would do something like that to the company. But I am also confused on why he would do it.,2,4,4,2,3,4,4,2,1,2,4,4,2,3,Angry,Betrayal,Worried,Sam is definitely furious at Lewis; and he is worried about what he should do next.,1,4,1,5,2,3,5,5,3,3,1,1,4,1,4,4,5,3,1,1,4,3,1,2,4,1,5,4,1,1,4,5,1,1,5,2,2,4,2,2,2,4,20,18,0,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
9/30/15 13:46,9/30/15 14:41,269,269-1,2,2,Brooklyn,Anger ,Empathy,,I feel for Sam and understand how mad he/she must be at Lewis for ruining and sabotaging the project,1,4,3,4,3,3,3,2,1,2,1,4,1,2,Outraged ,disgusted ,betrayed ,person felt betrayed by lewis ,1,4,1,5,2,4,5,5,1,3,1,1,4,1,4,4,5,3,4,2,3,1,1,1,5,1,5,5,1,1,4,4,1,1,5,1,1,5,1,1,5,4,21,19,0,0,0,0,1,0,0,0,0,,8,7,When asked what he thought the study was about; he said that the position you had in the Lego activity would had to do with how you read the email.,0,1,0,0,0,0,0,0,0,0
9/30/15 13:44,9/30/15 14:39,269,269-2,1,2,Brooklyn,Frustration,Sympathy,Anger,I feel bad that Sam has been placed in this situation and that Lewis would throw him under the bus to better his own position.,1,5,4,3,3,4,4,3,1,3,4,5,2,2,Anger,Rage,Frustration,,1,4,1,5,2,2,5,5,1,3,1,1,3,1,4,5,5,3,3,1,4,2,1,3,4,3,3,3,4,4,3,4,1,1,5,2,1,4,2,3,4,2,18,18,1,0,0,1,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 12:35,10/1/15 13:15,270,270-1,2,2,Brooklyn,Empathetic,Angered,Curious,I am empathetic simply because a lot of Sam's work is ruined regardless if it was Lewis or not.   / i can relate to his anger because I would also be enraged if this specific situation happened to me.  And  / i am also curious to see if it was actually Lewis.  ,1,4,4,4,4,1,4,3,1,3,4,4,2,2,Angered,Down,Violent,,1,4,1,5,1,3,4,5,1,1,1,1,4,1,5,5,5,3,2,1,3,2,1,1,5,4,1,4,1,1,4,5,1,1,5,1,1,4,1,1,4,4,17,18,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 12:36,10/1/15 13:10,270,270-2,1,2,Brooklyn,Questioning,Upset,Curious,I feel like this could be the case but i don't want to jump to any conclusions without talking to both parties.,2,3,1,2,5,2,2,1,2,1,3,2,3,4,Sympathetic,Understanding,Interested,,1,2,1,5,3,5,5,5,1,3,1,1,3,1,4,5,5,5,5,3,3,1,1,1,4,3,2,3,1,1,4,4,1,3,5,1,2,5,1,1,5,5,17,18,0,0,0,0,1,0,0,0,0,,8,7,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 13:11,10/1/15 14:12,271,271-1,1,1,Brooklyn,pity,forgiving,shock ,I feel like I can relate to how stressed and helpless I would feel if my computer crashed on me for a project; even if the due date was not for a while; least in two days.,1,5,4,5,2,4,4,4,1,5,4,2,4,1,Anxious,Sad,Frustrated ,,1,5,2,3,2,2,3,3,2,5,1,1,5,1,5,5,5,5,5,3,5,1,1,1,1,5,2,2,2,4,1,1,1,1,1,5,2,2,1,4,1,1,19,20,0,0,0,1,0,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 13:16,10/1/15 14:13,271,271-1,2,1,Brooklyn,Sympathy,want to help,Ready to call him,I feel sympathetic towards his problem. it really stinks to have your hard work all gone in a second. I feel like i should call him and try to figure out a solution.,1,4,2,3,2,1,1,2,1,1,3,2,3,2,Sadness,Anger,Frustration,,1,4,1,3,3,1,4,1,1,3,1,1,5,1,5,5,5,4,2,2,3,1,3,2,1,3,3,1,2,2,1,2,3,4,1,3,3,1,2,2,2,1,19,21,0,0,1,0,0,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 14:12,10/1/15 15:01,272,272-1,1,1,Brooklyn,Sad,Sympathetic ,Unfair,I feel so bad for Sam. I feel almost angry towards the unfairness of the situation; and can't imagine what he is feeling at the moment.,1,5,4,5,1,4,5,5,1,5,5,5,5,1,Anxious,Frantic,Hysterical,The person writing the email must feel beyond horrible right now. He/she probably feels as if nothing good could come out of this; and that it is so unfair.,1,5,1,5,4,1,4,5,1,5,1,1,4,1,5,5,5,5,5,5,2,4,1,2,1,4,1,1,4,5,2,1,1,3,2,2,1,2,4,4,1,1,20,19,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/1/15 14:13,10/1/15 15:01,272,272-2,2,1,Brooklyn,Sympathy,Sadness,Anxiety,,1,4,1,4,2,3,1,4,1,2,3,1,3,4,Upset,Stressed,Worried,,1,4,1,4,3,3,4,4,1,4,1,1,5,1,5,5,5,5,4,2,3,1,1,2,1,4,3,3,2,4,1,1,1,3,1,5,1,3,2,4,1,2,18,18,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/13/15 12:38,10/13/15 13:16,273,273-1,2,2,Brooklyn,pity,frustration,uncertainty,I feel bad for Sam because he clearly has been working really hard and this isn't a good situation to be in. I'm frustrated with Lewis if he actually did sell the idea to the other company. But I also am uncertain because this is one source; I can't completely believe everything Sam says based off this email alone.,1,3,3,3,4,2,2,2,1,2,3,4,2,1,Questionable,Pitifull,,,1,3,1,5,2,5,4,5,3,4,1,2,3,1,4,4,5,3,1,1,2,2,1,2,3,3,3,3,3,3,3,4,1,2,5,1,2,3,2,1,5,4,21,19,1,0,0,0,1,0,0,0,0,,3,7,no comment,0,0,0,0,0,0,0,0,0,0
10/13/15 12:35,10/13/15 13:14,273,273-2,1,2,Brooklyn,Angry,Understanding,Helpful,I am angry that Lewis is betraying our company for our competitor. I am understanding of Sam's feelings of anger and resentment. I also feel as if I should help Sam out in sorting her feelings.,2,5,5,4,4,3,4,4,3,3,5,4,4,4,Anger,Resentment,Worried,,1,1,1,5,1,1,1,5,1,4,1,1,1,1,1,5,5,1,1,1,1,1,1,1,5,3,5,5,2,2,5,4,1,2,5,2,2,5,3,3,5,1,20,18,0,0,1,0,0,0,0,0,0,,2,8,"He assumed that he was the manager while reading the email.  During debriefing; he used words like ""we"" when talking about what happened in the email; as though he were actually part of the Fly for All company.",0,0,0,0,0,1,0,0,0,0
10/13/15 13:17,10/13/15 14:57,274,274-1,2,2,Brooklyn,curiosity,confusion,anticipation,I want to know if Lewis actually did leak the information or not.,1,2,1,2,4,1,1,1,1,1,2,1,1,1,Disgust,Irritation,Exasperation,,1,4,1,5,1,3,5,5,2,3,1,1,5,1,2,5,4,1,3,1,5,1,1,1,5,2,2,5,2,2,5,5,1,1,5,1,2,5,1,1,5,1,19,18,1,0,0,0,1,0,0,0,0,,7,2,no comment,0,0,0,0,0,0,0,0,0,0
10/13/15 13:15,10/13/15 14:57,274,274-2,1,2,Brooklyn,,,,I feel sorry for the individual who wrote the email. ,1,5,3,1,3,2,2,1,1,3,1,2,1,1,,,,The individual who wrote the email seems stressed out; worried; and extremely angry.,1,3,1,4,3,1,3,4,1,3,1,1,3,1,5,5,5,3,1,1,3,1,1,1,5,1,1,3,1,3,4,4,1,4,2,2,4,2,1,3,4,2,20,18,1,0,0,0,1,0,0,0,0,,7,7,she seemed kind of disengaged--especially with debriefing; she gave very short answers and it seemed like she just wanted to be done.,0,0,0,0,0,0,1,0,0,0
10/14/15 14:07,10/14/15 14:46,275,275-1,2,2,Brooklyn,annoyance,sympathy,,I feel annoyed because Sam should have spoke directly to the person of interest about the issue. I feel sympathy for Sam because he feels as though his great idea has been stolen.,1,4,1,1,2,1,1,1,1,1,1,3,1,1,Upset,Angry,Irritated,,1,1,1,5,2,1,3,5,1,1,1,1,1,1,3,4,4,2,1,1,1,3,1,3,3,1,4,4,1,1,4,5,1,1,5,3,2,4,3,3,1,1,17,18,1,1,0,0,0,0,0,0,0,,3,2,no comment,0,0,0,0,0,0,0,0,0,0
10/14/15 14:03,10/14/15 14:45,275,275-2,1,2,Brooklyn,Concern,Pity,Wariness,I feel bad for the sender of the e-mail that their project is at stake; yet they seem very emotional.  I am interested to hear Lewis' side; this person may be over reacting.,1,5,1,4,4,2,1,2,1,2,4,2,2,1,Anger,Frustration,Anxiety,,1,3,1,5,2,1,4,5,1,3,1,1,3,1,2,4,5,2,2,3,3,1,1,3,2,5,3,3,5,3,4,4,1,1,5,3,1,5,2,2,5,3,19,18,1,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/14/15 16:15,10/14/15 16:55,276,276-1,1,1,Brooklyn,Symphathetic,Sadness,Hope,I wish that there was anything I could do to help the person feel better.,1,5,2,5,1,1,2,3,1,3,4,3,3,1,Sadness,Despair,Frustrated,,1,3,1,3,2,1,2,3,1,3,1,1,2,1,5,5,4,4,3,3,1,1,1,1,1,5,1,3,2,3,1,1,1,2,1,4,1,1,4,5,1,1,22,20,0,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/14/15 16:13,10/14/15 16:55,276,276-2,2,1,Brooklyn,sympathy ,A feeling that I should try to help Sam,Perplexed by how many bad things occurred to Sam ,,1,5,2,4,4,2,2,3,1,3,4,4,3,1,Worried ,Sad ,Anxious ,,1,5,1,3,2,1,4,3,2,5,1,1,5,1,5,5,4,5,3,3,4,1,1,3,1,4,4,5,1,2,2,4,1,2,1,5,1,1,4,4,3,4,18,18,0,0,0,0,1,0,0,0,0,,4,7,no comment,0,0,0,0,0,0,0,0,0,0
10/15/15 12:36,10/15/15 13:16,277,277-1,2,2,Brooklyn,upset,confused,angry,,1,2,3,2,4,2,3,3,1,1,2,3,2,1,angry,worried,mad,,1,4,1,5,1,1,3,5,1,3,1,1,3,1,4,5,5,2,1,1,2,1,1,1,5,1,2,4,2,1,5,3,1,1,5,1,1,1,5,5,5,1,22,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/15/15 12:33,10/15/15 13:20,277,277-2,1,2,Brooklyn,Calm,Collected,Bothered,Leaders have to remain cool and calm at all times. Nonetheless; it obviously is very bothersome that someone would do somethin g like what Lewis did. I immediately thought about legal action. / ,1,1,3,4,5,5,2,3,2,1,2,2,1,4,Worried,Scared,Nervous,Sam seems to be very concerned; almost as if he's afraid to tell me more. / ,1,5,2,5,4,2,5,5,2,5,1,1,3,1,5,5,5,5,5,3,3,1,1,2,5,1,3,4,1,1,5,2,1,3,5,3,1,4,1,2,1,2,22,18,0,0,0,0,1,0,0,0,0,,8,8,Participant showed up right before I was about the cancel the study because he was late.  I then had to tell him again to put away his phone.  Something seemed off about him but I cannot put my finger on it (he got confused in the Lego task: gave incorrect directions; had difficultly giving directions in general),0,0,0,0,0,0,1,0,0,0
10/15/15 13:16,10/15/15 14:05,278,278-1,2,1,Brooklyn,empathy,sadness,helpfulness,,1,5,1,5,4,1,1,2,1,3,4,2,4,1,helplessness,sadness,anxiousness,,1,3,1,1,2,4,1,1,1,4,1,1,2,1,5,5,3,5,2,3,1,1,1,2,1,5,2,1,4,4,1,1,1,2,1,5,1,1,5,5,1,1,22,18,1,0,1,0,0,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/15/15 13:20,10/15/15 14:02,278,278-2,1,1,Brooklyn,sympathy,sadness,,,1,5,2,4,3,1,2,3,1,4,3,4,5,1,anger,sadness,frustration,,1,3,1,4,4,1,2,4,1,4,1,1,2,1,5,5,5,5,2,1,3,1,1,3,1,4,3,1,4,4,1,1,1,3,1,5,3,1,4,4,1,1,21,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/15/15 14:04,10/15/15 15:03,279,279-1,1,1,Brooklyn,Sympathetic,Concerned,Sad,,1,5,1,4,4,1,1,3,1,2,4,2,3,3,Sad,Regretful,Angry,,1,5,2,2,3,1,3,2,1,5,1,1,2,1,5,5,2,5,4,4,2,1,1,2,2,4,1,2,4,3,1,2,1,5,1,3,4,1,1,2,2,2,17,19,0,0,1,0,0,0,0,0,0,,1,1,no comment,0,0,0,0,0,0,0,0,0,0
10/15/15 14:05,10/15/15 15:03,279,279-2,2,1,Brooklyn,sadness,sympathy,frustration,,1,5,2,4,4,1,1,3,1,1,4,4,4,1,frustration,anger,anxiety,,1,4,1,3,2,2,1,4,1,4,1,1,3,1,5,5,5,5,5,5,3,1,1,1,1,5,1,1,5,5,1,1,1,3,1,4,2,1,2,2,1,1,19,18,1,0,0,0,1,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/21/15 12:58,10/21/15 13:41,280,280-1,2,2,Brooklyn,Confusion,Indifference,,"I don't mean indifference in the way that I don't feel bad for ""Sam""; but rather; because I am not being addressed; I cannot help.",1,3,2,4,2,1,2,2,1,2,2,3,2,1,Anger,Disappointment,Resentment,,1,2,1,4,2,4,5,5,2,3,1,1,2,1,2,3,4,2,1,1,2,1,1,2,4,1,2,2,1,1,5,4,1,2,5,1,2,3,1,1,5,2,19,19,1,0,1,0,1,0,0,0,0,,3,7,did not believe the leadership questionnaire was real,0,1,0,0,0,0,0,0,0,0
10/21/15 13:00,10/21/15 13:42,280,280-2,1,2,Brooklyn,Mad at Lewis from sending confidential information to a competitor company,Confused as to why Lewis would do such a thing; and not just leave the company before working on it for so long with Sam.,Curious as to why Sam doesn't tell the person in charge the situation and what to do from there.,,1,2,3,1,4,5,4,3,1,2,3,4,3,1,Disgusted by what Lewis did.,Confused as to he/she's next steps.,Angry about the whole situation and is afraid for the future.,,1,3,1,4,1,2,5,5,3,4,1,2,4,1,4,5,5,4,2,2,4,1,2,3,5,2,5,3,1,1,3,4,1,1,5,1,1,5,1,1,5,1,19,19,0,0,0,0,1,0,0,0,0,,3,8,thought that Sam was overreacting and had more control of the situation that they realized,0,0,0,0,0,0,0,0,0,0
10/21/15 13:41,10/21/15 14:40,281,281-1,2,2,Brooklyn,That Lewis betrayed Sam and gave out the information ,Why is Lewis leaving the company in the first place ,Who is Sam even talking to ,,1,3,1,1,3,1,2,1,1,1,2,1,1,1,Extremely angry ,frustrated ,rushed ,,1,2,1,5,2,1,5,5,2,4,1,1,3,1,4,5,5,4,1,1,2,3,1,3,4,2,2,4,2,2,5,5,1,1,5,2,1,5,2,2,NA,2,22,18,0,0,0,0,1,0,0,0,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/21/15 13:43,10/21/15 14:40,281,281-2,1,2,Brooklyn,Sadness,Anger,Sympathy,Sadness because the person who wrote the email had his entire marketing project ruined by his co-worker. Anger towards Lewis because he screwed over the person writing the email. Sympathy because I have been screwed over by friends in the past; just like the one writing the email.,1,4,3,1,3,4,3,2,1,2,4,2,2,1,Anger,Anxiety,Scared,,1,3,1,5,2,5,5,5,3,4,1,1,3,1,4,5,5,3,1,1,2,1,1,1,5,1,1,5,1,1,5,2,1,1,5,1,1,2,1,1,5,1,16,18,0,0,0,1,0,0,0,0,0,,2,2,had difficulty explaining to the other participant how to build the lego structure; he thought that there was a positive correlation between him acting as boss and his responses to the email--he thought the boss would be less sympathetic/empathetic but thinks that he was very understanding,0,1,0,0,0,0,0,0,0,0
10/22/15 13:34,10/22/15 14:01,282,282-1,1,1,Brooklyn,sympathy,worry,compassion,,1,5,1,4,3,1,1,3,1,3,4,3,4,1,anxious,worried,scared,,1,4,1,2,4,1,2,2,1,5,1,1,2,1,5,5,5,5,5,5,2,1,1,1,1,5,2,2,2,4,1,2,1,4,1,2,1,1,4,4,2,1,19,19,1,0,0,0,1,0,0,0,0,,3,4,no comment,0,0,0,0,0,0,0,0,0,0
10/22/15 13:30,10/22/15 14:05,282,282-2,2,1,Brooklyn,upset,worried,angry,the only reason i say i feel angry is because all this bad stuff is happening to Sam that he or she cannot control,1,5,3,4,3,1,3,5,1,2,5,5,5,1,anxious ,worried,upset,,1,5,1,3,1,5,1,2,1,5,1,1,5,1,3,5,2,5,3,1,1,1,1,1,1,5,2,1,2,5,1,1,1,1,1,1,1,1,5,5,1,1,18,19,0,0,1,0,0,0,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/22/15 14:06,10/27/15 13:14,283,283-1,2,2,Brooklyn,Confusion,Frustration,Sympathy,I'm confused who the letter is to (boss; friend; coworker). I also feel sympathetic for Sam because his friend betrayed him. Not only that; but his friend put him in a very bad position. So Sam is stressed about finishing the project that is very important to his job while he's also trying to deal with the fact that his friend went behind his back.,1,4,1,2,3,1,2,1,1,1,1,2,1,1,Betrayed,Panicked,Frustrated,Sam felt betrayed because his coworker and friend went behind his back. He felt panicked because his project was due in two days and he can't use it anymore because all the information has been given to another company. He felt frustrated because he has to deal with both of these things and it's just overwhelming in general.,1,5,1,4,2,1,2,5,1,3,1,1,2,1,3,5,5,4,3,1,4,1,1,1,2,2,2,2,2,1,4,3,1,1,5,1,1,4,1,1,5,1,19,18,1,0,0,0,1,0,0,0,0,,4,3,She knew the other participant,0,0,0,0,0,0,0,0,1,0
10/22/15 14:02,10/27/15 13:12,283,283-2,1,2,Brooklyn,stressed,alarmed,anxious ,I feel anxious for how to best assist Sam in this situation.,3,4,4,5,5,3,3,4,1,3,3,3,4,4,anger,betrayal,stressed,,1,5,1,5,1,4,5,5,3,3,1,2,4,1,5,5,5,4,1,1,4,2,1,2,4,3,3,1,2,3,5,4,1,1,5,4,2,3,3,3,5,2,21,18,1,0,0,0,1,0,0,0,0,,7,8,She knew the other participant,0,0,0,0,0,0,0,0,1,0
10/27/15 13:14,10/27/15 14:07,284,284-1,2,2,Brooklyn,shock,confusion,,,1,3,1,2,3,2,1,3,1,2,4,2,1,1,anger,frustration,confusion,,1,4,1,5,1,3,5,5,2,2,1,1,3,1,5,5,5,3,1,1,4,2,1,2,4,3,3,4,2,2,3,5,1,1,5,1,1,4,1,1,5,3,21,18,1,0,0,0,0,1,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/27/15 13:13,10/27/15 14:08,284,284-2,1,2,Brooklyn,concerned,sympathy,helpfulness,,1,4,1,3,4,2,2,2,1,2,3,2,1,1,angry,betrayed,anxious,,1,3,1,5,1,4,2,4,2,2,1,1,4,1,3,5,5,3,1,1,3,1,1,2,5,1,3,4,1,1,5,5,1,4,3,1,3,4,2,1,2,4,17,18,1,0,0,1,0,0,0,0,0,,3,2,Says she got confused with the wording of the questions,0,0,0,0,0,0,0,0,0,0
10/27/15 14:08,10/27/15 14:59,285,285-1,2,1,Brooklyn,Pity,Sadness,,,1,4,1,2,2,1,1,1,1,3,1,1,4,1,Sadness,anxiety,,,1,4,1,2,2,1,1,2,1,3,1,1,2,1,4,4,4,4,1,1,2,1,1,2,1,4,1,2,3,3,1,3,1,2,1,5,2,1,4,4,1,1,21,18,0,0,0,0,1,0,1,0,0,,7,4,no comment,0,0,0,0,0,0,0,0,0,0
10/27/15 14:09,10/27/15 15:00,285,285-2,1,1,Brooklyn,empathy for sam,panic about the deadline,that I need to remain calm in order to fix the situation,I feel a lot of empathy for Sam. That would be a terrifying experience to go through. If I received this email; I would feel a sense of panic but I would try to remain calm for the sake of helping Sam and finding a solution to this problem. ,1,4,2,4,1,1,2,4,1,2,3,2,3,1,Anger,Fear,Sadness,,1,5,1,5,5,1,2,5,2,5,1,1,3,1,5,5,5,5,5,5,4,1,1,3,2,4,4,3,2,2,1,3,1,5,1,5,2,3,4,3,NA,2,19,20,1,0,0,0,1,0,1,1,0,,7,8,no comment,0,0,0,0,0,0,0,0,0,0
10/28/15 13:03,10/28/15 13:42,286,286-1,2,2,Brooklyn,frustration,shocked,upset,This is a really serious issue. It is a large accusation to make of someone; and if it hold to be true; that would be very unprofessional and terrible of Lewis.,1,4,4,3,4,4,4,3,2,3,4,5,4,1,Angry,Frustrated,Worried,,1,5,1,5,2,1,5,5,4,3,3,4,5,1,5,5,5,5,2,1,1,1,1,1,5,1,2,5,1,1,5,3,1,1,5,1,1,4,1,1,1,1,20,18,1,0,0,0,0,1,0,0,0,,8,8,no comment,0,0,0,0,0,0,0,0,0,0
10/28/15 13:01,10/28/15 13:37,286,286-2,1,2,Brooklyn,Confusion,Curiosity,Sympathy,,1,4,2,2,3,3,2,2,1,2,3,3,1,2,Frustrated,Distraught,Angry,,1,4,1,5,3,1,4,5,2,2,1,1,2,1,2,3,5,1,1,2,2,2,1,2,4,2,3,4,1,1,4,4,1,1,5,1,2,4,1,1,5,4,21,18,1,0,0,0,1,0,0,0,0,,4,3,asked if they email was real during debrief,0,1,0,0,0,0,0,0,0,0
10/28/15 13:37,10/28/15 14:37,287,287-1,1,1,Brooklyn,Confused,Shocked,Disappointed,One of the feelings I feel right now is disappointed. I am kind of disappointed this Sam character because he/she did not let anyone know about the hard drive problem that happened at work. It may or may not have been an issue that IT tech support within their work could have fixed. In addition to that; I feel as though there should have been more than two places that this Sam character should have stored their work. I know from my experience; that if it is that important for a project; I will have multiple file locations in order to save my work; or make sure that I do not leave any facility without my flash drive. ,1,1,1,2,1,1,1,2,1,1,3,3,1,2,Frustrated,Scared,Emotional,,1,4,1,1,3,1,1,1,1,5,1,1,3,1,4,5,5,5,5,2,1,1,1,2,1,1,3,2,1,1,1,3,1,1,1,4,1,1,4,4,2,1,20,19,1,0,1,0,0,0,0,0,0,,7,8,She assumed she was a co-worker while reading the letter (she was the manager for lego task).  She thought the email that she and the other participant read were the same and that her responses had to do with the position she had in the lego task,0,1,0,0,0,0,0,0,0,0
10/28/15 13:43,10/28/15 14:37,287,287-2,2,1,Brooklyn,Worry,Empathy,Confusion,I worry for what happened to the e-mailer; i feel some empathy towards them; and i'm confused on all the details,1,4,1,3,2,1,1,1,1,2,5,1,1,1,Sad,Distrought,Devastated,,1,2,1,1,1,1,1,1,1,4,1,1,2,1,4,5,1,2,1,1,2,1,1,2,1,4,2,1,2,3,1,1,1,4,1,2,1,1,3,3,1,1,18,19,0,0,0,0,1,0,0,0,0,,7,7,no comment,0,0,0,0,0,0,0,0,0,0
